Sequence ID:,Length,GC Content
seq14701,256,69.140625
seq14703,124,70.16129032258065
seq14704,163,0.6134969325153374
seq14706,162,35.18518518518518
seq14707,117,45.2991452991453
seq14708,105,85.71428571428571
seq14709,146,34.93150684931507
seq14711,183,41.53005464480874
seq14713,122,33.60655737704918
seq14715,173,52.02312138728323
seq14716,195,29.230769230769234
seq14717,276,48.55072463768116
seq14719,163,28.834355828220858
seq14721,133,87.21804511278195
seq14722,155,50.32258064516129
seq14723,295,36.271186440677965
seq14724,267,8.98876404494382
seq14725,246,78.04878048780488
seq14727,233,22.317596566523605
seq14728,266,82.33082706766918
seq14729,249,72.69076305220884
seq14730,167,38.92215568862276
seq14731,120,74.16666666666667
seq14732,259,71.04247104247105
seq14733,191,55.497382198952884
seq14734,200,69.0
seq14735,296,50.33783783783784
seq14736,241,32.365145228215766
seq14738,270,38.88888888888889
seq14739,198,11.616161616161616
seq14740,196,37.244897959183675
seq14741,132,80.3030303030303
seq14742,138,75.36231884057972
seq14744,159,38.36477987421384
seq14745,279,11.827956989247312
seq14747,293,47.44027303754266
seq14749,206,73.7864077669903
seq14750,140,29.28571428571429
seq14752,236,75.84745762711864
seq14753,132,24.242424242424242
seq14754,252,9.523809523809524
seq14755,138,89.85507246376811
seq14759,214,44.85981308411215
seq14760,274,21.16788321167883
seq14763,133,16.541353383458645
seq14765,188,30.319148936170215
seq14766,147,79.59183673469387
seq14767,266,79.32330827067669
seq14768,286,58.74125874125874
seq14770,142,76.05633802816901
seq14771,207,28.985507246376812
seq14772,215,31.16279069767442
seq14773,218,81.65137614678899
seq14774,260,71.53846153846153
seq14775,200,64.0
seq14777,230,72.17391304347827
seq14778,271,76.38376383763837
seq14779,177,43.50282485875706
seq14780,112,81.25
seq14781,273,12.454212454212454
seq14782,134,12.686567164179104
seq14783,140,73.57142857142858
seq14784,141,46.808510638297875
seq14785,227,84.58149779735683
seq14786,181,63.53591160220995
seq14787,208,75.96153846153845
seq14788,300,41.66666666666667
seq14789,168,63.69047619047619
seq14790,215,54.418604651162795
seq14793,140,60.71428571428571
seq14794,277,81.2274368231047
seq14796,103,56.310679611650485
seq14797,178,19.101123595505616
seq14799,241,33.60995850622407
seq14800,206,59.70873786407766
seq14801,186,38.70967741935484
seq14802,128,4.6875
seq14803,248,20.56451612903226
seq14804,173,57.80346820809249
seq14805,223,52.91479820627802
seq14808,260,56.92307692307692
seq14809,238,31.932773109243694
seq14811,292,31.506849315068493
seq14812,243,45.267489711934154
seq14813,266,24.81203007518797
seq14814,222,39.63963963963964
seq14815,219,78.08219178082192
seq14816,229,33.18777292576419
seq14817,297,43.09764309764309
seq14818,208,12.980769230769232
seq14819,136,92.64705882352942
seq14820,281,27.046263345195733
seq14821,181,59.66850828729282
seq14822,138,28.985507246376812
seq14823,224,61.60714285714286
seq14824,108,25.925925925925924
seq14825,154,65.5844155844156
seq14826,144,70.83333333333334
seq14827,227,47.57709251101321
seq14828,105,15.238095238095239
seq14831,199,8.542713567839195
seq14832,198,38.38383838383838
seq14835,217,45.622119815668206
seq14836,179,70.94972067039106
seq14837,121,83.47107438016529
seq14839,277,33.57400722021661
seq14840,176,12.5
seq14841,252,49.2063492063492
seq14842,166,30.72289156626506
seq14843,265,38.49056603773585
seq14844,281,80.78291814946618
seq14846,101,72.27722772277228
seq14847,293,34.129692832764505
seq14848,238,41.596638655462186
seq14849,113,49.557522123893804
seq14854,213,49.76525821596244
seq14855,156,37.17948717948718
seq14856,230,35.65217391304348
seq14858,126,30.158730158730158
seq14859,299,16.05351170568562
seq14860,156,15.384615384615385
seq14861,273,61.53846153846154
seq14862,298,33.89261744966443
seq14863,192,51.041666666666664
seq14864,111,41.44144144144144
seq14865,181,14.3646408839779
seq14866,217,64.51612903225806
seq14867,264,54.54545454545454
seq14868,134,20.8955223880597
seq14869,227,31.718061674008812
seq14870,245,80.0
seq14871,279,56.272401433691755
seq14872,107,29.906542056074763
seq14873,168,47.61904761904761
seq14875,255,89.80392156862746
seq14876,157,42.675159235668794
seq14877,149,53.02013422818792
seq14878,256,31.640625
seq14879,158,77.21518987341773
seq14880,207,45.410628019323674
seq14881,159,81.13207547169812
seq14883,166,34.33734939759036
seq14884,249,43.77510040160642
seq14886,281,48.39857651245551
seq14887,124,44.354838709677416
seq14888,202,26.732673267326735
seq14889,168,38.095238095238095
seq14890,149,25.503355704697988
seq14891,193,70.98445595854922
seq14892,237,72.57383966244726
seq14893,265,47.54716981132076
seq14894,116,23.275862068965516
seq14895,101,56.43564356435643
seq14896,216,20.833333333333336
seq14897,113,55.75221238938053
seq14898,131,51.14503816793893
seq14899,296,31.08108108108108
seq14900,198,48.98989898989899
seq14901,195,68.2051282051282
seq14903,179,16.201117318435752
seq14905,138,68.11594202898551
seq14906,130,20.0
seq14907,278,75.17985611510791
seq14911,117,41.02564102564102
seq14913,234,40.598290598290596
seq14914,285,44.56140350877193
seq14915,240,72.08333333333333
seq14916,153,50.326797385620914
seq14918,277,49.09747292418773
seq14919,197,28.426395939086298
seq14920,141,81.56028368794325
seq14921,109,33.94495412844037
seq14923,290,47.58620689655172
seq14924,142,64.08450704225352
seq14925,114,64.03508771929825
seq14927,238,74.36974789915966
seq14929,206,57.28155339805825
seq14930,103,58.252427184466015
seq14931,261,42.5287356321839
seq14933,143,62.23776223776224
seq14934,252,26.984126984126984
seq14935,106,46.22641509433962
seq14936,148,50.0
seq14937,291,41.580756013745706
seq14939,240,70.41666666666667
seq14941,168,78.57142857142857
seq14942,123,68.29268292682927
seq14943,295,52.20338983050847
seq14944,188,54.78723404255319
seq14945,294,61.224489795918366
seq14946,143,83.91608391608392
seq14947,167,55.08982035928144
seq14948,194,27.835051546391753
seq14951,278,61.87050359712231
seq14952,264,20.454545454545457
seq14953,210,52.38095238095239
seq14954,264,76.51515151515152
seq14955,217,36.405529953917046
seq14957,131,23.66412213740458
seq14958,160,36.25
seq14960,128,73.4375
seq14961,101,93.06930693069307
seq14962,117,30.76923076923077
seq14963,159,49.056603773584904
seq14964,218,57.3394495412844
seq14965,134,92.53731343283582
seq14966,200,37.0
seq14967,192,29.166666666666668
seq14968,244,58.19672131147541
seq14970,299,44.81605351170568
seq14971,285,31.929824561403507
seq14972,298,81.20805369127517
seq14973,244,65.1639344262295
seq14974,140,43.57142857142857
seq14975,131,57.25190839694656
seq14976,209,71.29186602870813
seq14977,110,87.27272727272727
seq14978,299,67.22408026755853
seq14980,269,65.05576208178438
seq14981,123,46.34146341463415
seq14982,156,53.84615384615385
seq14983,103,58.252427184466015
seq14984,202,44.05940594059406
seq14985,295,49.49152542372882
seq14987,292,31.164383561643838
seq14988,127,68.50393700787401
seq14989,190,23.684210526315788
seq14990,137,35.76642335766424
seq14991,213,53.051643192488264
seq14994,290,40.3448275862069
seq14995,275,77.81818181818181
seq14996,189,73.01587301587301
seq14997,133,7.518796992481203
seq14998,273,78.02197802197803
seq15000,196,43.87755102040816
seq15001,223,47.98206278026906
seq15003,248,48.38709677419355
seq15004,229,66.37554585152839
seq15005,277,18.772563176895307
seq15006,148,52.02702702702703
seq15008,143,30.76923076923077
seq15009,122,59.01639344262295
seq15010,232,6.896551724137931
seq15011,240,43.75
seq15012,118,44.06779661016949
seq15013,263,43.72623574144487
seq15015,142,18.30985915492958
seq15016,153,69.28104575163398
seq15017,200,41.0
seq15018,284,13.380281690140844
seq15019,227,36.12334801762114
seq15020,290,12.413793103448276
seq15021,134,50.74626865671642
seq15022,188,39.361702127659576
seq15023,279,75.62724014336918
seq15024,261,51.34099616858238
seq15025,176,36.93181818181818
seq15026,161,36.024844720496894
seq15027,176,37.5
seq15028,123,45.52845528455284
seq15029,286,39.51048951048951
seq15030,107,56.074766355140184
seq15031,186,71.50537634408603
seq15033,104,64.42307692307693
seq15034,225,27.555555555555557
seq15035,172,90.69767441860465
seq15036,210,16.19047619047619
seq15039,220,71.81818181818181
seq15040,167,89.22155688622755
seq15042,273,72.89377289377289
seq15043,293,53.92491467576792
seq15045,107,67.28971962616822
seq15047,108,78.70370370370371
seq15049,112,50.0
seq15050,136,55.88235294117647
seq15051,187,71.65775401069519
seq15052,291,63.91752577319587
seq15054,133,48.1203007518797
seq15055,254,81.10236220472441
seq15056,222,15.315315315315313
seq15057,188,59.57446808510638
seq15058,287,62.7177700348432
seq15059,246,48.3739837398374
seq15060,116,34.48275862068966
seq15061,147,33.33333333333333
seq15064,199,48.743718592964825
seq15065,210,3.3333333333333335
seq15066,267,62.546816479400746
seq15067,195,41.53846153846154
seq15068,156,14.102564102564102
seq15071,125,46.400000000000006
seq15072,231,62.77056277056276
seq15073,109,33.02752293577982
seq15075,165,21.21212121212121
seq15076,274,52.55474452554745
seq15077,285,15.43859649122807
seq15078,171,70.17543859649122
seq15079,141,56.73758865248227
seq15080,221,28.50678733031674
seq15081,198,23.737373737373737
seq15082,116,31.03448275862069
seq15084,232,79.74137931034483
seq15085,144,60.416666666666664
seq15086,227,29.955947136563875
seq15087,259,20.463320463320464
seq15089,172,75.5813953488372
seq15090,198,66.16161616161617
seq15091,219,35.61643835616438
seq15092,264,57.95454545454546
seq15094,281,54.44839857651246
seq15095,255,37.64705882352941
seq15096,161,57.14285714285714
seq15097,251,54.980079681274894
seq15098,292,52.054794520547944
seq15099,119,78.15126050420169
seq15100,192,40.625
seq15101,220,45.0
seq15102,232,71.98275862068965
seq15103,239,59.83263598326359
seq15104,261,54.406130268199234
seq15105,260,9.230769230769232
seq15106,188,84.04255319148936
seq15107,212,48.58490566037736
seq15108,123,60.16260162601627
seq15109,208,52.40384615384615
seq15110,132,41.66666666666667
seq15111,236,45.33898305084746
seq15112,293,26.621160409556317
seq15113,233,53.21888412017167
seq15114,196,39.285714285714285
seq15115,193,53.36787564766839
seq15116,134,82.08955223880598
seq15117,126,46.03174603174603
seq15118,234,45.2991452991453
seq15119,211,24.644549763033176
seq15120,141,68.79432624113475
seq15121,167,50.898203592814376
seq15122,221,38.46153846153847
seq15123,152,67.10526315789474
seq15124,158,50.63291139240506
seq15127,260,28.076923076923077
seq15128,288,68.05555555555556
seq15129,174,87.93103448275862
seq15130,134,58.2089552238806
seq15131,268,51.865671641791046
seq15133,245,48.97959183673469
seq15134,138,42.7536231884058
seq15135,228,39.03508771929825
seq15136,257,23.346303501945524
seq15137,137,18.248175182481752
seq15140,209,47.368421052631575
seq15141,271,56.457564575645755
seq15142,298,53.691275167785236
seq15143,290,80.0
seq15145,108,22.22222222222222
seq15146,229,22.707423580786028
seq15147,162,63.580246913580254
seq15149,249,12.449799196787147
seq15150,291,22.336769759450174
seq15151,150,66.0
seq15152,220,61.81818181818181
seq15153,270,41.48148148148148
seq15154,221,66.9683257918552
seq15155,147,21.08843537414966
seq15156,291,26.11683848797251
seq15157,183,59.56284153005464
seq15158,242,45.45454545454545
seq15159,156,21.153846153846153
seq15163,269,70.63197026022306
seq15164,267,34.831460674157306
seq15165,216,17.12962962962963
seq15167,103,81.55339805825243
seq15168,120,17.5
seq15169,113,46.017699115044245
seq15170,115,53.91304347826087
seq15171,251,72.90836653386454
seq15172,287,86.7595818815331
seq15173,165,39.39393939393939
seq15175,205,23.414634146341466
seq15176,293,62.79863481228669
seq15177,107,78.50467289719626
seq15178,155,18.064516129032256
seq15180,287,34.494773519163765
seq15181,230,56.52173913043478
seq15182,293,35.83617747440273
seq15183,297,47.474747474747474
seq15184,254,35.039370078740156
seq15185,173,76.30057803468208
seq15186,222,51.80180180180181
seq15187,263,82.50950570342205
seq15188,239,55.64853556485355
seq15189,300,25.0
seq15191,210,55.714285714285715
seq15192,276,51.08695652173913
seq15194,169,71.59763313609467
seq15195,195,71.28205128205128
seq15196,201,62.68656716417911
seq15197,148,52.02702702702703
seq15198,145,40.0
seq15199,240,52.083333333333336
seq15200,128,42.1875
seq15201,122,63.934426229508205
seq15202,124,32.25806451612903
seq15203,178,53.93258426966292
seq15205,137,14.5985401459854
seq15206,169,88.75739644970415
seq15207,263,45.627376425855516
seq15209,190,58.42105263157895
seq15211,185,90.27027027027027
seq15212,229,57.20524017467249
seq15213,273,49.45054945054945
seq15214,104,84.61538461538461
seq15216,102,43.13725490196079
seq15217,290,55.172413793103445
seq15219,243,30.04115226337449
seq15220,119,82.35294117647058
seq15222,147,32.6530612244898
seq15223,202,15.346534653465346
seq15224,280,61.42857142857143
seq15226,174,90.80459770114942
seq15228,110,81.81818181818183
seq15231,144,25.694444444444443
seq15232,137,71.53284671532847
seq15233,235,68.08510638297872
seq15234,146,24.65753424657534
seq15237,195,44.1025641025641
seq15238,114,56.14035087719298
seq15240,276,6.884057971014493
seq15241,292,29.794520547945208
seq15242,168,62.5
seq15243,243,50.20576131687243
seq15244,175,25.142857142857146
seq15245,269,50.55762081784386
seq15246,240,65.0
seq15247,118,71.1864406779661
seq15248,150,62.0
seq15249,279,13.978494623655912
seq15250,194,28.865979381443296
seq15251,127,67.71653543307087
seq15253,129,85.27131782945736
seq15254,239,46.86192468619247
seq15255,233,64.8068669527897
seq15257,177,31.63841807909605
seq15258,280,78.92857142857143
seq15259,102,39.21568627450981
seq15260,106,38.67924528301887
seq15261,297,35.01683501683502
seq15262,251,62.94820717131474
seq15263,206,89.80582524271846
seq15264,298,39.261744966442954
seq15265,240,24.166666666666668
seq15266,211,77.72511848341233
seq15267,185,67.56756756756756
seq15268,224,45.535714285714285
seq15269,135,46.666666666666664
seq15270,131,59.541984732824424
seq15271,256,42.578125
seq15272,170,41.17647058823529
seq15273,235,67.23404255319149
seq15274,152,59.86842105263158
seq15275,120,45.0
seq15276,198,25.252525252525253
seq15278,112,75.89285714285714
seq15280,137,27.73722627737226
seq15281,191,69.10994764397905
seq15282,211,48.81516587677725
seq15285,265,47.16981132075472
seq15286,115,33.91304347826087
seq15288,163,65.6441717791411
seq15291,202,81.68316831683168
seq15292,185,32.432432432432435
seq15293,289,59.16955017301038
seq15294,219,37.44292237442922
seq15295,123,77.23577235772358
seq15296,273,16.84981684981685
seq15297,279,81.72043010752688
seq15298,167,74.8502994011976
seq15299,141,41.843971631205676
seq15301,277,49.09747292418773
seq15302,132,76.51515151515152
seq15303,219,81.27853881278538
seq15304,226,91.5929203539823
seq15305,273,60.43956043956044
seq15307,288,42.70833333333333
seq15308,296,37.16216216216216
seq15309,124,20.967741935483872
seq15310,266,24.06015037593985
seq15311,206,13.592233009708737
seq15312,189,29.100529100529098
seq15313,181,48.61878453038674
seq15314,245,30.612244897959183
seq15315,216,23.61111111111111
seq15316,237,75.10548523206751
seq15317,241,33.19502074688796
seq15318,188,34.57446808510639
seq15320,262,57.63358778625955
seq15321,200,49.5
seq15322,268,44.02985074626866
seq15323,136,83.82352941176471
seq15324,262,4.961832061068702
seq15325,231,87.44588744588745
seq15327,125,35.199999999999996
seq15328,221,47.05882352941176
seq15330,158,38.607594936708864
seq15331,138,44.20289855072464
seq15332,114,31.57894736842105
seq15333,289,74.74048442906575
seq15334,248,46.774193548387096
seq15335,148,41.891891891891895
seq15336,264,20.833333333333336
seq15337,112,20.535714285714285
seq15339,102,57.84313725490197
seq15340,120,56.666666666666664
seq15341,211,44.07582938388626
seq15342,240,68.75
seq15343,227,61.23348017621145
seq15345,294,41.49659863945578
seq15346,154,44.15584415584416
seq15347,141,48.226950354609926
seq15348,164,11.585365853658537
seq15351,174,70.6896551724138
seq15352,276,47.82608695652174
seq15353,253,47.43083003952569
seq15355,287,32.40418118466899
seq15357,153,75.16339869281046
seq15358,247,23.481781376518217
seq15361,297,60.60606060606061
seq15362,275,47.27272727272727
